track_id,cluster_kmeans
6wHpLMmp98aHcV8L1JFrj8,0
1wOp7yTVyH176bW1z9WAiv,0
2qPQcfUgizNDOIv1orkTAd,0
544MbvxR6BADypONwJlZAp,0
6aybzjLxocD14YySwF3aus,0
3lTTI3ldcvCbvQDfz7I49R,0
4t6qMeHgbxWod2SLokiSQp,0
0TdacYZkgRxz8ZvHUtpimP,0
7qEHsqek33rTcFNT9PFqLf,0
5vXPLxljVKyHDHuv3kIuKV,0
2gMXnyrvIjhVBUZwvLZDMP,0
2qyeAiFswWB2PmYhdeObTP,0
3gdPwk2wyOXNRnTA1KXnEr,0
60iSKGrGazRzICtMjADNSM,0
4Of7rzpRpV1mWRbhp5rAqG,0
3U4isOIWM3VvDubwSI3y7a,1
0vGWBo1b6KyE9klUQfxqwJ,0
6usohdchdzW9oML7VC4Uhk,0
6tNQ70jh4OwmPGpYy6R2o9,0
12OLyHDxt6dqlAybSPFBK3,0
5qes1Ub35CmN8xitZb3Y7u,0
7ce20yLkzuXXLUhzIDoZih,0
4MHORmGs8oN7AASfGmApcM,0
3iHzKA9HlXf5wsGdsrsnSA,0
5etUFBAEUiOSS50lAY7Z3U,0
1fjFcfuf0d9gEtZEey6UI9,0
2dSaaUxgFVSMDL5Te2euLx,0
7xeA5NeBPLzgD2nEkfNKpo,0
1Q7EgiMOuwDcB0PJC6AzON,1
7IVukH71OXfAu3KudrrizN,1
7yq4Qj7cqayVTp3FF9CWbm,1
2TktkzfozZifbQhXjT6I33,0
5IyhNqM7QhvfyeX95ThlJc,1
33pMzJcLXdk3eR7objlhJY,1
73RT7Pj40AAeV8h14Ltk9Z,1
1dsUuM67zvc6pZDAwXROxW,1
4hbCZVDejO5VF2fjX7ynyI,1
6kh9hlvjDFrxAHktczgMiu,1
5uCax9HTNlzGybIStD3vDh,1
4nVBt6MZDDP6tRVdQTgxJg,1
2vwlzO0Qp8kfEtzTsCXfyE,1
1mXVgsBdtIVeCLJnSnmtdV,1
2RttW7RAu5nOAfq6YFvApB,1
4G92yYrUs0cvY7G41YRI0z,1
7l1qvxWjxcKpB9PCtBuTbU,1
4HlFJV71xXKIGcU3kRyttv,1
3BYyBzKGPOCHeginhe0F77,1
3S0OXQeoh0w6AY8WQVckRW,1
7vFv0yFGMJW3qVXbAd9BK9,1
7t3Xdbufg7q2onVsR8RBdY,1
3UI9I3e1g1y5T3SMfdgfGO,1
5TvE3pk05pyFIGdSY9j4DJ,1
6lanRgr6wXibZr8KgzXxBl,1
4FFSK1xgCLkTZJLUERLZKG,1
5lkpeJwmQKgY3bX2zChjxX,1
4VrWlk8IQxevMvERoX08iC,1
1Yk0cQdMLx5RzzFTYwmuld,1
27SdWb2rFzO6GWiYDBTD9j,1
46IZ0fSY2mpAiktS3KOqds,1
2VxeLyX666F8uXCJ0dZF8B,1
5j78Z4yl0xJ4g3eTkryqen,1
3by8IfnW9dZ2t4pZw1WVxz,1
0TAmnCzOtqRfvA38DDLTjj,1
2IjyFRCRn8x1bEquOM3vxg,1
0NlGoUyOJSuSHmngoibVAs,1
161DnLWsx1i3u1JT05lzqU,1
4rHZZAmHpZrA3iH5zx8frV,1
6dgWWAs5yhWPOtvE1zuoQ1,1
5Ohxk2dO5COHF1krpoPigN,1
2afCBiru10AFckfOa49wIa,1
6ZfXA2xakAvphXOSOJ3u1W,1
4cktbXiXOapiLBMprHFErI,1
4HBZA5flZLE435QTztThqH,1
4umIPjkehX1r7uhmGvXiSV,1
1HbA4N1MiOsPthALesGFR1,1
1nahzW3kfMuwReTka28tH5,1
2rbDhOo9Fh61Bbu23T2qCk,1
75JFxkI2RXiU7L9VXzMkle,1
5wANPM4fQCJwkGd4rN57mH,1
3S8jK1mGzQi24ilFb45DAZ,1
77MdvMx9L4ZQuLhhn3o21h,0
7LVHVU3tWfcxj5aiPFEW4Q,1
6yIHGmQLJxWAUZ1ZkENemN,0
0HZhYMZOcUzZKSFwPOti6m,1
55n9yjI6qqXh5F2mYvUc2y,1
1mKXFLRA179hdOWQBwUk9e,1
5EhzE6HJaCcLFrf5rPqvpk,1
2vCHDrXVN0k1GPTjSIZ69E,1
2h0iSG7htO0V4IvuwbTBf3,1
5NSJ0qoxwbO26tVvqpL4N2,1
4lerOTNr2tFWJCAmmhymhi,1
4waqcUQWdj0yH26STWl2Rq,1
29csiYMOfBmLmGwxmISrMy,1
6F9yAYUaNbUhdlQyt5uZ3b,1
5kIcrM3QVD4BQPFMszQnU1,1
4OyzSXRSadNQt5EMwASdap,1
37miw1ff4zH0LDuFrBvZ4i,1
072YgF7J2clpY8DsWOpEri,1
5OKrgU6UuGMp4sGRxv1JH2,1
4S1bYWrLOC8smuy8kJzxKQ,1
6kQYMqjobmB8MkWwa9OUyA,1
5kxol5m6MfiJgahqyzbDRH,1
5b00r2xveYfVIOExZJJ395,1
7M0mBls29IohQIPGqegcyE,0
2qEoAz0i6yEz5dPggABcLH,1
6vPAmoERUMRoTZaCCSWQ12,1
3uEJFR0oQeBaNMEXs4bTSq,1
2425UlXvkIkAEJAtAd8ROm,1
3UgduSS2bCMmatRox69u3g,1
6HXvazdtAr9hy0kThzxrE3,0
5A1vGSsqw0UQCBxHOyPOjG,0
2Gq636OOGgxCTqEuzCZhsa,1
3Tx1gnGvzBYRtEnr3o705w,0
49NZwle2I8qI9BPsiRNjre,0
3qukYaYSxIUBcq5UIUIsPf,0
4TGwERXRlyQtBdggYTHo6j,0
6dhnmkbc9Z7pGsUyUgZKGX,1
4B1sb2YVO03sBmyR8bvzEB,1
0XGr8vRBk9lIKZIbXZZs2N,1
7M9atfLnxgO5ybzMoXZMdq,1
4bVaNRaJSYyD0Z2dde42I0,1
789CxjEOtO76BVD1A9yJQH,1
7DhYjNLksXZhbRQeheAums,1
6ZIwZmQ2ph6QK13sItmDEx,1
0qO4GfXADY9QfgcgtrasT9,1
2zLLGT8WWT1dl73TlVL9qs,1
7sRXhReWmJF5pqyg3uUTES,1
7etlF1zMxJbiaeQrXYh0PY,1
1JLB67iNVIOs6NCiMAB1Fo,1
0tgjnOlps2Hc798rOYGpvi,1
7CX6W4Mf98wMgX0izqRpAl,1
6kdCN6gTWLcLxmLXoUcwuI,1
4xXIrj1bhJP2X0x3WhAgqp,1
15Hx1oi6C3AxYhhvolqrJG,1
6I86RF3odBlcuZA9Vfjzeq,1
37OFAZ00hyRo6o3tPE6IAU,1
4ToSegPTNl2894LRte8ice,1
